M33228,M35186,M34214,M34419,M32635,M34395,M34389,M48258,M35628,M33230,M21127,M33955,M35631,M33961,M42398,M19324,M20675,M34400,M33971,M33972,M32497,M42374,M35675,M17945,M45095,M35253,M32197,M31787,M46410,M00542,M27672,M12017,M44526,M15676,M15677,M36099,M22116,M36098,M33968,M01494,M36776,M34390,M32198,M32980,M01126,M01107,M33937,M33453,M01561,M31591,M01110,M01638,M00512,M12129,M03141,M32586,M43807,M02137,M32412,M00569,M01642,M32492,M15500,M35320,M22842,M00063,M15506,M01564,M02132,M01712,M01769,M27718,M00513,M31453,M33941,M32425,M17805,M35718,M44675,M32504,M32388,M18467,M33587,M33973,M20699,M33477,M00577,M02730,M34456,M18369,M33422,M02734,M43829,M20488,M00057,M00053,M01572,M15122,M15365,M15990,M00058,M32346,M18476,M41754,M32328,M15753,M00059,M03127,M27513,M18349,M32405,M33441,M01125,M34407,M15140,M00527,M01645,M00060,M01105,M34035,M01301,M01303,M00584,M01121,M01302,M19934,M01365,M32418,M01585,M27710,M33939,M35137,M33936,M35160,M01493,M36103,M01336,M33447,M44681,M01508,M18254,M32553,M35126,M00064,M22130,M11438,M01444,M33935,M35127,M01898,M32452,M33442,M31555,M46225,M22250,M18335,M01648,M34384,M01358,M33969,M34409,M18494,M36850,M18392,M18394,M27738,M32306,M00054,M01299,M01604,M01670,M00606,M01649,M03147,M32735,M46500,M32786,M43258,M46146,M46355,M32578,M46594,M32698,M45413,M46598,M46599,M46360,M46443,M46460,M46600,M46601,M47651,M46603,M46604,M33132,M33140,M46488,M46367,M46588,M47687,M46614,M46618,M43264,M46633,M46733,M46632,M37253,M37202,M37203,M35527,M37190,M37198,M38178,M39379,M38768,M37506,M37097
0.032377951,1.002804174,-0.032327355,0.202115818,1.046521759,-0.496306196,-0.191243691,-0.260231816,0.623575336,-0.387508933,0.043009602,-0.741417037,-0.500265455,-0.593895306,-0.521654571,0.53309399,1.269460479,-1.150231237,-1.212163332,-1.818947853,-0.925079516,-1.005086567,0.391931836,0.316760925,0.486638652,-0.630103881,-1.13134265,-0.713181628,0.21185313,-1.176769351,0.316108365,-0.097727329,-0.584848384,-0.252022753,1.093715313,0.549773724,-0.564587633,1.222083232,-0.593699727,0.237570944,-0.782985063,0.613838532,-0.767857444,-0.405898883,-1.127213426,0.786620852,-0.010603864,0.086147605,-1.095718933,-0.879226536,0.07367519,0.050717978,2.704653297,0.953080386,2.269432269,-1.756387878,-2.770927674,-2.758924829,-0.294429347,-1.172469497,0.790950129,1.584856648,0.424621271,1.034840644,0.564701722,-0.871300198,0.166902743,0.578053978,-0.77823904,-0.73722473,-1.293032992,1.043473242,-0.625756507,-1.012982303,-2.475657107,0.322014321,-1.722269328,-0.420601225,-0.292039904,-1.682208013,-0.650645071,-0.922216788,-1.623999336,-0.81534441,-1.365820109,-0.793049627,0.317383224,0.614589089,-0.251907905,-0.102383364,-0.897337558,0.020179168,-0.183174269,0.580005338,-0.682440798,0.55286696,-0.242782027,-0.504385168,-0.127463144,0.569528269,0.412538119,1.266353342,0.560315984,1.469424665,-1.668840421,-1.084597263,1.518041054,0.384896388,0.018251964,-0.095223515,-2.85597909,1.463613824,1.979128405,1.09547112,-0.690103223,-0.018348517,-0.08071823,1.517276622,-0.319090281,-0.12976125,0.344458014,-0.673053395,-0.873169753,-1.229595237,0.902570966,0.034398981,-0.458004815,-1.300091423,-1.488882531,-0.71934414,-0.896880983,-2.79724646,-2.643029075,-1.477653838,0.025687414,-0.837447364,-1.320304249,-1.807054506,-1.525281866,-1.422989302,-0.49106794,-0.810969012,-0.896164928,0.798879743,-0.065825941,0.33569789,1.779533735,1.658960847,-0.248351482,0.831163253,1.599985509,-2.094826865,-0.716719787,1.509552416,0.194538706,-0.221897964,1.160414458,1.000402218,-1.330323559,-0.544363574,-2.311669528,1.341343978,-1.848152833,0.336171681,-0.958733828,0.715293405,1.039068867,0.810245117,1.617230103,0.385332394,0.475339209,0.466167404,1.88628077,-0.337218457,1.022817459,0.103968161,0.401272654,-0.984476482,-0.890023315,0.673668336,0.556675387,0.519852098,1.730366097,-1.499185405,-1.677668431,-1.489439479,0.628332779,0.566219239,-0.127622916,1.652919801,-0.210790372,0.007556316,0.329734735,1.983765597,0.593035405,0.022305417,0.444728972,0.836426299,-1.931936466,0.290082958,-0.180801021,-1.846685753,-0.834573218,-0.429549841,-1.873976676,-0.617736435,-0.113128844,-0.849440532,-1.086266044,-0.306467094,-1.558479285,-1.759590597,-2.578052689,0.881220445,-0.379973656,-0.111997909,-0.242243377
0.904295531,1.49453723,1.796242372,0.40034332,0.465554125,-2.024553973,-0.621547525,0.562368119,0.416032405,0.439034228,0.629109141,0.484088752,0.807538026,0.526238284,0.35831112,1.531930462,0.72346286,-1.564590321,0.360963036,0.922141508,0.615485245,0.80966718,1.570361159,1.034040173,-1.349954903,0.472308172,-2.242596257,0.073043024,0.398527873,1.458444781,0.250267754,0.645364956,0.938646292,-0.20516058,-0.01217708,-0.516622947,-0.341685877,0.371564348,0.336550636,-0.71967973,1.517577371,-1.673727194,0.768420404,1.407720776,-0.627613939,-0.452902879,-0.403261987,0.803906357,1.999493759,0.150419869,1.002637002,0.712665648,-1.271699555,-1.433618835,2.224606762,0.663584236,-1.14807922,-1.194839041,-1.243511856,-2.270503277,-0.802587349,-0.136947453,-0.727033164,0.630222162,0.669770954,-0.070138225,-0.91743605,-2.431659576,0.787961089,0.445331794,0.83920707,-0.790806259,-1.948284433,-0.509788633,0.034269561,1.815610905,1.307108513,0.924493314,1.511539456,1.062346478,-0.204062221,0.460293713,1.597013819,0.106852261,-1.247678445,-0.04039844,-0.692361252,0.619000972,0.066652761,-0.01023186,-0.443833026,-2.035044672,1.104119571,0.412828055,0.694659743,0.702620662,-0.13051276,-0.378519018,0.674763248,1.368258105,-0.630690765,-1.577938794,-1.040633707,-1.290701278,-0.192305681,-0.340405412,0.589619091,0.257569878,-0.193994421,-1.115045122,1.458113564,-0.88437756,0.149438202,-0.093978373,0.349148312,-1.185098617,-0.501438849,-0.283426963,0.872507591,0.750244833,0.27642316,-1.447005929,0.178271894,1.22536804,-0.77360513,0.196345009,0.054367501,0.258200236,0.236206286,0.504677582,1.67286043,-0.469520722,-0.135947934,-0.271654136,-1.284741062,0.36268295,0.650949438,0.2969204,0.017954345,1.685804757,-1.980310073,0.057075048,-0.209696483,-0.523782746,-1.925323002,0.941497944,-0.180940985,0.310764718,0.921311632,-0.429517315,-1.764114221,0.356361332,2.365072753,1.023066823,-0.206763149,-0.82635009,-0.114206335,1.382277713,1.511476509,0.213231148,-0.091048147,-1.332740844,-0.040246296,-1.455700748,-1.732165854,1.60043572,-0.347112924,0.319945872,-1.574102423,0.574110181,-0.472102117,-0.829796093,0.209164638,0.424835944,-0.477132866,-1.847075655,-0.206909833,0.679972532,0.690946012,3.026520416,-0.347118382,-0.101451899,0.155968225,2.395631919,0.901202989,-0.708385398,-0.441867921,-0.478091804,1.312992855,-0.220772799,0.693086403,0.414454216,-0.431840476,1.181204063,2.004047089,-0.462586055,0.760773431,-0.439730524,0.726383217,0.190686769,-0.466284538,1.180324787,1.020284725,1.690241459,0.740958278,-0.015615371,-0.788614462,1.703379186,0.371727008,-0.277479555,-1.012372963,-1.425067411,-0.082655558,-1.90870621,-0.225546954,1.800834121,0.841468353
0.540726501,-0.183086757,1.260624527,0.344493658,-0.717120765,-0.51387666,-1.233352736,0.838826576,-0.594972319,0.75201324,-1.100215785,-0.226676673,-0.484905503,-0.880111713,-0.265687857,0.106640175,-0.089399416,-0.447239163,0.580408184,0.346350607,0.067619171,0.43881633,-0.171002653,-0.498966917,1.627269022,-0.275899658,-0.057107088,-0.331792956,-1.505462315,1.07891975,0.546101238,-1.078803839,0.851427288,-0.619744354,0.420709876,2.470554938,-0.642708265,-0.440130357,0.277186672,-0.205716423,1.045915395,-1.325329079,-0.926962352,0.585823193,0.536691421,-0.876220212,0.985768543,1.48577044,-0.281280372,0.892261852,0.546335519,1.043687635,0.008397411,1.16339699,-0.752662021,1.098967243,0.886571744,0.8606499,-1.476389597,0.519643203,-0.291312569,-0.316000808,-1.158708365,-0.17844619,0.975392941,2.134532759,-1.338798693,-0.712795895,-1.630401762,0.875140018,0.889981876,0.538963418,-2.122164139,-2.89814581,-0.42895195,0.717652582,0.135240935,-0.413540252,-0.230465141,-0.076232913,0.781578792,-0.096333253,0.638119013,0.886216031,-0.856384602,-0.796293606,1.560146645,0.101475085,1.214667423,2.031625277,3.022490966,-0.521227061,1.320794545,0.339398775,0.188562247,-0.275067707,-0.300759462,-1.588832284,0.327868441,-0.209433311,0.156978753,1.881528106,2.418054633,1.262384821,0.119884146,-0.193316623,-1.05022109,-0.231531101,-1.110646764,0.180506982,0.491653247,0.462517716,0.613384221,0.810115841,2.342374122,-1.013192256,0.849383463,0.929869522,-0.226170713,-0.439562801,-0.77492728,0.032429112,0.684434557,0.194643705,0.608883388,-0.387738729,0.063269476,0.158521278,0.425055071,-0.371742586,0.275120062,0.033158212,-0.552333105,-0.465242639,0.515706564,-0.100471531,-0.143291201,0.321874738,-0.211371238,-0.816534088,-0.032888746,0.982958115,0.305695185,2.759320454,1.444724489,0.998542179,1.553836424,-0.27765132,-1.950232085,0.395174822,0.0417392,-0.599971628,-1.40766085,0.042743478,-0.149801765,0.309618023,-0.124244116,0.683222569,0.306478796,-0.618857685,0.053722117,2.052569514,1.069412363,-0.327184875,-0.254322549,-0.006223639,-0.41592026,-1.445969395,-0.233902772,-0.842919015,-0.278064896,-0.505739169,1.152179881,0.902970454,0.1855832,-1.514693806,-0.033740343,1.036163627,0.508630613,-0.502585174,-0.708505081,-0.22624159,0.39093738,-0.224527397,0.610568177,0.159838321,1.54877215,1.487787108,0.447990988,0.047582022,-0.803870274,1.649890331,1.277041552,1.190001876,-0.358261454,0.283417561,0.49065828,0.838807326,1.992283113,2.325857444,0.091481976,-0.469744764,-0.756717443,-0.368172751,-1.618095983,0.374094934,2.189041085,0.294161363,-1.07046545,0.777902658,0.426462998,1.65805197,-1.480738771,0.767290552,0.538579209,2.439030641,0.183232787
-0.448108778,0.039237764,0.272145497,-0.95446608,-0.474987711,0.904928794,-0.03180299,-1.016777853,-0.05751215,-0.863688602,1.099358043,-0.178573445,0.506545504,-0.026512973,0.230244682,-0.396881265,0.01785859,0.724467734,0.58140471,0.493475391,1.063857607,1.909711943,0.351628885,-0.560695256,-0.347142189,-0.355368412,-1.465371464,1.994773446,-0.502267986,0.763085745,0.308355726,0.068251048,1.087880837,0.238435769,0.458881445,0.474370647,-0.198303687,-0.519542241,-0.410184229,-0.021356887,-0.433163254,0.05505788,0.919278937,0.2973705,0.1640096,-0.452806825,-0.461355063,1.017095608,0.564412564,-0.198941388,0.768523266,0.073468564,-0.10590462,-0.019792367,0.429723532,0.049802063,-0.274604421,0.114084038,0.901621176,0.467620204,-0.104941964,0.940672273,-0.564518766,0.511568184,-0.449143162,0.561131391,1.45707289,0.920369976,-0.0312766,0.675223386,0.512395845,0.420252964,-0.580882215,-0.962590859,0.62328428,0.314551936,0.604329794,-0.136359576,2.4037604,1.158019256,1.819089935,1.75129422,0.514259596,-0.221270009,-0.833614909,-0.482329268,-0.667787486,-0.30574593,-0.289869023,-1.017746737,-0.464657758,-1.37650086,-0.90163044,0.287887013,0.131243122,0.653361281,1.542082564,1.173137861,0.127073444,0.520691685,0.156978753,-0.107689127,-0.071669302,-0.620453769,0.292866507,-0.480338345,0.125156277,-0.088107612,0.012808565,-1.412300583,0.304695269,-0.972452143,-0.267173741,-2.033462058,0.51151329,0.860672352,-0.062356653,-1.072010828,1.006883985,1.089107092,-0.596219356,0.687871251,0.396904742,0.909478942,-0.493677666,0.985893208,0.429819937,-0.014373857,0.323190957,-0.342273117,-0.528321849,0.802457456,0.481710094,-0.65741162,-0.705195036,0.499337482,0.890833454,0.486250302,-0.092574549,0.536486722,0.621620838,0.961397226,0.186930042,-0.024994028,-1.515665001,1.049307792,-1.290605865,-0.420581485,-0.60572622,-0.257067618,-1.196906473,0.345962494,-0.066899337,-1.997725472,1.350707106,1.042869453,0.180430294,-0.163804652,0.259299897,1.524710462,-0.598412384,-0.352123608,-0.313732158,0.033611444,0.216121318,0.167654194,-0.988395727,-0.370451212,-1.102805574,1.200808174,-0.642852644,2.07066844,-0.688528674,-0.279215117,-1.459509167,0.89935508,2.118517544,0.726685618,0.149649935,0.024003834,-1.27364049,0.113747953,0.205210525,1.773012028,0.913182642,0.016736026,-0.987078249,-1.030659239,1.96417156,-0.2775535,1.042677781,-2.237047199,-0.727668366,-0.586286215,-0.372423627,-0.468469375,0.979896658,0.317637616,-0.905274271,-0.523486844,1.179914744,0.633558595,1.157268889,1.997434191,1.173285364,2.29823158,2.285498818,-0.463557231,-1.581808886,1.421137793,-1.574737716,-0.559710046,0.465006241,0.547553828,0.917887104,1.782473164,-2.406238646
-0.989753725,0.792837535,0.20845603,0.113035093,0.768429202,-0.130316275,-0.880127128,-0.829246468,0.067974641,-0.632376214,0.337240473,-0.8448596,0.818752234,-2.200514096,-0.088921203,0.008091976,0.066603476,0.246250303,-1.01864894,-1.221683528,0.471611088,-0.630676716,0.743785644,1.48576307,-2.218627731,-0.654147318,-0.929331261,-0.850497232,-0.546349127,-1.691450293,0.644972347,2.204618879,-0.377759451,-0.024216149,-1.339560696,-1.905824371,-0.035277921,-2.128529009,-1.169387922,0.614226568,-0.762454492,0.307688809,-2.009073267,-0.261685495,0.918695237,-1.068974646,-0.316735591,-1.414010107,1.410907291,0.095987636,0.388030942,0.5557314,1.595764218,0.367502821,0.790652726,0.382594881,1.15638238,0.819280421,-1.900491495,0.223506593,-0.049875339,-0.941123075,1.500680324,-1.329372179,0.439660945,2.020635455,0.497849607,1.03249859,2.667414474,0.859298638,0.885915973,0.703211238,2.47815892,-0.133025736,-0.564820828,-0.647592895,-0.647451195,0.520107451,-1.195269742,-1.475204723,-0.963407951,-2.378596418,-0.790649183,0.407035058,3.572328714,-0.355444155,2.855083925,2.142677783,-0.497779881,0.157772637,-0.084277035,0.630695732,0.50216283,0.838735295,-1.402216122,2.909460973,0.448833635,0.352013158,0.944807084,1.962215017,2.283661263,-0.46424468,-0.662969149,-0.709678654,-1.003216578,-1.422934617,0.713211848,0.837879769,-1.661717187,-1.081572095,-2.43504246,-1.524051212,0.939905736,-1.166795526,-0.130791313,0.04800415,-0.601621345,0.316250767,-0.303141789,-1.498131274,0.509649802,-0.056312982,0.452377247,-0.858860518,1.702177832,0.079079325,-0.97110714,-1.319716902,-0.426175216,1.471733674,-0.580812188,-0.187452205,-0.596580922,-0.874266954,0.416322428,-0.719788728,-0.517487414,-0.851367153,-0.882183528,-1.780812491,0.297772468,-1.558807507,-0.594431708,0.808417971,-0.145867186,1.740533237,-1.94622113,0.464715797,1.726412983,1.681401101,-0.662753417,-0.078280714,-1.258279606,-0.542951273,-0.574488476,-0.314325277,0.836428849,0.79114253,-0.856615031,-2.349661475,-2.101057373,0.197044086,-2.217618625,1.005824266,0.349207112,2.107404587,2.293580244,1.052972427,1.006785852,0.001119563,-2.485846895,2.069908166,1.074231118,-1.363351536,0.718472274,0.329513439,-1.222492052,0.713820761,-0.756640475,-1.346339137,-0.982390635,-2.016810638,-0.840308002,-0.567303783,0.315463049,0.026403651,-0.567676864,-0.51927862,-0.231697331,0.379545823,0.237410778,0.292991884,-0.065135641,-0.939202851,0.374354566,2.289660077,-0.29860595,-1.325114731,-0.326466332,-1.551881802,-1.559766829,-1.476425024,-1.313356974,0.380900219,-0.135192418,0.342017852,-0.408816535,-0.875536731,-0.477670815,-0.993544071,-0.58664723,0.790247196,-0.304632388,-0.250997084,-0.50375046,2.104105618,-1.783841875
1.079554184,1.349280079,0.975828411,1.336886793,1.091275062,0.369879363,0.681571663,0.854128496,0.253842094,0.307501653,0.898917952,0.770851724,1.083530837,1.091597317,1.174412996,1.588336795,0.564345581,0.178528571,-1.066564037,-1.109275972,-0.080369408,-2.763980785,0.088997643,0.047817237,-0.502305832,0.482661233,-0.334584029,-0.852207802,-0.762393835,-2.065847936,-3.458859425,0.753802089,-1.29329676,-2.542444778,-0.792862856,-0.745615913,-1.488479841,0.224196828,-1.280337416,0.728363688,0.204114778,0.169162678,-1.78203363,-1.322111988,0.681614502,-1.839387399,0.62449261,0.060192239,0.578278107,-2.011706141,0.36566917,-0.420797278,2.567273663,0.331641774,2.222697423,-0.078252253,0.125265574,0.093377216,-1.141374637,-0.050734863,0.87512922,0.68719078,1.860331376,-0.332528173,0.192703271,0.684995875,0.204346784,0.932624416,1.111404093,0.695979023,1.151761894,-0.448161965,2.314325565,0.049333502,1.101565479,-1.476078772,-1.06704746,-1.078207475,-1.370974363,-1.669815586,-0.067408314,-1.578417739,-0.84245195,-3.51148394,0.337620746,0.121343687,1.179695783,1.630567853,-2.141345526,-0.842400543,0.436655843,-1.919701154,-1.714414858,0.835563017,1.06597025,2.205678692,-0.394007608,-0.107929709,0.831804611,3.706852465,1.148133107,1.294080029,0.554850909,-1.980920039,-0.507018928,-0.902725285,1.52097443,-0.41729702,-2.019115275,0.942155066,-4.64705219,-1.68664251,-1.629574828,-2.596056619,1.095820302,0.944830089,-0.425166214,-0.855978111,-0.131180455,-0.146119059,-0.969810186,-0.040048621,0.359418426,-0.562715138,-0.086825686,-2.333709385,-0.914664336,-0.84538286,0.049507566,-0.720383388,-1.228491261,0.164727531,0.677979506,-0.515754759,0.40936013,-2.99767694,-0.689256434,-0.801691781,-0.657671432,-2.662963039,0.103300651,-2.053496828,-3.263573843,1.300959282,1.284783122,0.898105206,-0.784309609,-1.002080394,0.540476551,0.914410906,-2.700401653,-0.504018822,-0.821463702,0.453725235,0.140690359,-0.875685681,2.726678274,-2.319942511,-0.619086429,-1.544723969,-1.416620945,2.00677789,-0.93702671,-0.462472034,-0.242856213,-2.055736379,1.517860821,0.435274388,-0.728335153,-3.783360294,-2.942963454,-0.233277805,-0.79603947,-0.376924581,-0.405037864,-0.698474874,-0.794547999,-1.574769395,-1.009749913,-1.382718871,-0.212117804,-0.010480624,-0.518171884,0.190089333,0.039622503,0.089911583,-0.222946637,-0.223673464,-1.500122842,-0.726833005,-1.609654804,0.111086875,0.043095592,0.801292556,-0.616367752,0.646303075,0.247747608,-0.085958986,-1.04262908,-1.022237997,0.351034098,-0.701787422,-1.227326683,-0.904022088,0.639157342,0.320873804,1.762530472,0.137958485,-1.175056106,-1.553537833,-2.006847108,-0.000194715,1.218948032,-0.78974572,-0.425365598,0.986633834,-2.467054032
0.906938423,1.55562838,1.450219321,0.689264241,0.461480593,-0.256934905,1.40073146,0.721106421,0.357124639,0.33095172,0.432474458,0.285719526,1.188931766,0.295435968,0.865591934,1.65193974,0.312508055,0.729698965,1.188791124,1.4184569,1.288179011,0.951140877,-0.000417638,-0.828053494,-0.024139747,0.416934399,-0.536746198,0.380191654,-0.78744145,1.083448164,0.271902044,1.00378615,-0.048780755,0.475834308,-1.543182193,-2.535777137,-0.184487194,-0.838715266,0.563723219,0.534749428,-0.793224254,0.538356939,-0.053792401,0.405678095,-1.867816165,-1.131566042,1.775144131,0.162414147,0.759652138,-0.364299459,0.02837645,-0.715625334,-1.438886235,-0.01177869,0.264332944,-0.058739998,-0.499726299,-0.422894569,-0.461996895,1.339296922,-0.079587688,0.485089783,0.911949996,0.712430737,-0.579558185,0.257336516,-1.100022809,-0.706071537,-2.302297406,0.838076623,0.57291273,-0.121651861,-1.190330952,-0.646321592,0.654080518,-0.527570727,0.94299362,0.422806961,1.249197376,0.808515987,0.356805038,0.324968096,1.650017636,-1.227593626,-0.331579223,-0.566607583,1.925441956,-0.520930732,-0.899696739,-1.744956091,-0.785170972,-0.564334535,-1.781279265,0.539630061,-0.091423905,-0.443700244,-0.089286923,1.503008755,0.067145648,1.957365176,-1.05104205,0.609993525,0.151289043,0.286783452,0.077164059,0.867046919,-1.174231628,0.649493805,-1.004796,-1.094070806,0.19127365,-1.626220009,-0.388132127,-2.386494905,-0.053007615,-0.356707088,-0.249615348,-1.486319926,0.642415216,0.445384154,-0.495795069,0.169271864,0.415960223,0.740139727,-1.607454496,-0.725697793,0.507542812,1.08975513,1.983256275,0.783165616,0.381171603,0.9529712,0.367742805,0.336225903,-0.95448639,-0.101878347,0.706182455,1.04012438,0.457784408,-0.728964973,1.332072965,-0.047183592,-0.376701279,-0.95024772,-0.196886489,0.591847347,1.393862347,0.246535333,0.699530339,-0.620551233,-1.540166587,1.012054991,0.390594195,-0.638113027,-1.091686413,1.360458341,-0.900958525,0.109201502,0.998665738,0.187631686,0.135765559,0.990269069,0.012000159,0.562137778,0.921549196,0.158792737,1.633254695,-0.506822495,-0.073768543,-1.647411792,-5.106000711,-0.301711817,-1.018284024,1.213501908,-0.704300252,-1.035201194,0.161190754,2.259290095,0.100392971,-0.854115016,-1.559587122,-0.409441068,0.191420005,0.999009515,1.629170854,-0.964496031,-0.192516304,-0.23429971,-2.396440218,-0.150295343,-1.14306975,0.586297603,0.096164367,1.893444761,-1.122878887,-0.965516053,1.379129516,1.474844827,1.211081897,-0.537553096,1.35001457,0.224329941,1.565110427,-1.703859644,-0.71044196,-1.572501612,-0.548582115,0.78761358,-2.007365303,-0.151402058,-0.452581219,-1.410995718,0.008248499,1.255373299,1.922723758,1.989244233,-0.661729015
0.444875336,0.09927712,0.945402885,-0.479009774,-0.905840566,-0.672058839,-1.681875403,-0.1427622,0.809983362,1.092408945,-1.292817437,0.715727362,1.535052967,0.984456705,1.22523475,-0.691142224,0.393342739,-2.700228294,0.434585014,0.394851003,-0.149369598,-0.53496725,-0.326613417,1.517207261,-0.928212385,0.924324316,-0.531911604,-0.175133456,-0.693780152,2.734757273,-0.292779639,-0.556502583,2.738622651,0.473878834,-2.179530945,-1.669361984,1.154634926,-3.77981333,0.40098811,3.260719458,-1.93995936,-1.378368702,0.587695351,1.010408751,0.447581119,-1.040269902,1.28942684,1.291402729,0.073788693,0.104336643,1.847424805,0.385387509,0.387373745,1.656817127,0.463573682,0.940480729,0.253539608,0.801379786,-1.306756337,-1.337286637,-0.51048461,-0.063194463,-2.836399151,-0.99625875,-0.15985428,-0.010531302,0.745964667,-0.494593119,-0.947239117,1.294920094,-0.008256468,-0.482209803,-2.666202662,1.102305055,-0.50521732,0.11445334,0.830911038,1.111067894,0.366024355,0.191118568,-0.428285122,1.186044608,0.749828355,-0.70753855,0.323533277,0.116197026,0.057435245,-1.043629149,1.898411043,1.755200905,2.072012977,-3.949984556,3.293208011,0.064677186,2.278819233,-1.598900076,0.610399599,-0.687460453,1.146146225,0.700457413,0.323808393,0.262039382,2.147471324,-2.074838531,-0.298602582,0.99608547,-1.141270615,-1.019959474,0.863612379,-1.037297265,-1.091833397,-0.495613801,1.32665335,0.234137804,-1.060148413,0.098832539,-0.761929115,2.33147573,0.298602714,-0.012718752,-1.246129876,1.144621094,0.875361955,0.107180296,-0.598487669,-0.348403788,-0.377837331,0.099459934,0.934067169,1.01341826,0.021498854,0.045943404,-0.8507712,-0.222817073,2.169033349,-0.495758527,0.063380681,0.407944816,-0.23923117,-1.04716675,-2.00012175,-2.986111396,-0.519936781,3.001388114,0.190695594,1.202375172,1.514233414,-3.410579213,-0.221524869,-1.497722108,-1.35800929,-0.081282373,-0.777464206,-1.972482293,1.001997399,-1.35081069,0.283664125,-0.514234758,0.340883098,0.019450058,-0.249696605,2.146011033,0.726838107,-1.087385754,-1.961331739,-1.571354897,-2.143594295,-2.14831853,-1.201902118,-2.441574733,0.646213929,-0.037271686,2.228442959,-1.396850438,-3.334655097,-0.472512242,-0.149463777,-0.958351658,-0.019685995,-0.710727296,-0.048882029,0.314002219,-0.394813589,-1.16827413,0.502329369,0.958579039,-0.149231618,-0.193665681,-0.274995013,-1.885612279,-0.817747366,1.541953992,-0.200193304,0.794646308,0.102053264,1.341640465,0.026081312,0.599188499,1.792154912,-2.11883664,-0.766120007,0.10452035,2.449386713,-1.068898078,-0.116547005,0.63320149,2.214073574,2.784580833,-0.618113114,1.474380527,1.557777348,1.310944289,-0.279989875,0.706247807,-0.363114595,1.978499556,0.521640192
2.28440327,1.971762347,1.12479069,0.7728399,0.958264884,-4.429738457,-0.884705857,0.258172731,0.450912115,-0.411371338,-0.632972662,-0.156983781,0.656031873,0.297121809,1.159209839,1.349788764,0.367908755,-2.083754705,0.226299536,0.222831106,0.185028056,-0.842288575,0.138335447,0.848443316,-1.550706055,0.123460599,-1.560896695,0.327589811,0.448936405,-0.250496529,0.384433978,0.628885687,-0.910824575,1.339697248,0.301572004,-1.051403136,0.29790009,-0.636512947,-0.127071905,-0.627854012,-0.173049707,-2.400507318,-1.583538969,-0.215022704,0.149150019,-1.357458598,-0.98152629,-0.419171763,0.083578524,0.233111578,0.738634246,1.701413288,-0.431605044,-1.305857105,3.877635098,-1.135461542,-0.636234575,-1.059708615,-2.084830133,-2.516388553,0.488623695,0.973946651,-0.006394288,-0.089419899,0.855571227,1.188248614,-0.46037265,-1.356245884,0.624648795,0.342797899,1.095603106,1.117550672,0.330961975,1.033362892,-0.173596469,-0.479302264,-0.279676371,-0.721523192,0.897503675,-0.216597429,-0.639140499,0.175171769,0.291939038,0.192493623,0.199593969,-1.144998545,0.616360775,0.993369029,-1.176150154,-0.583984763,0.189130346,-1.23711519,-4.049089383,0.85825722,-1.893897466,0.57207434,-0.018195363,0.490098964,-0.247512952,2.117525285,1.094088512,-0.127845044,-0.170751567,0.775824683,-0.807961865,0.62548482,-0.134704201,0.668207385,-0.881585356,-1.590667556,0.905176459,-1.127155479,2.040304253,-1.465295042,-2.763678703,-0.727106467,-0.17090633,0.736087694,0.394358733,0.200703082,0.612982702,-0.789515252,0.646634997,0.406739145,1.977857017,-0.457489479,0.075007132,0.259468175,-0.728637097,0.588215626,-2.185249645,-1.328506994,-0.24819854,-1.051267076,-0.057925557,-0.432837347,0.249110109,0.355534209,-0.809723672,-0.915619375,-3.266922856,-0.635833659,-0.037433576,1.457985788,-0.114294519,0.473851831,1.444030993,1.157806709,0.564513687,1.198506451,-1.897730522,-1.346490174,0.171722413,-2.162787153,-0.355352662,0.353226331,0.222831326,1.091633606,0.650137665,-0.117616231,-0.618043749,-0.88917907,0.13833334,-2.381937084,-2.430270866,2.02807151,1.062941242,0.57211881,1.631063529,-2.758587748,-2.877545137,0.039356755,-0.416948467,0.302538898,-0.255475548,0.358969372,1.047901148,-0.196760442,-0.604901127,0.235453823,-0.242822071,-0.245425325,-0.830744598,-1.189169356,-0.393141921,-1.203910466,-0.984189828,-1.112504407,-0.09648676,1.60680212,0.305074932,0.709179046,-0.498046691,0.469796285,-0.458570841,-0.387180495,1.043674073,-0.537829219,-0.913093386,-2.40021013,-0.589683727,-0.871732867,-1.646809817,0.73141596,-1.088303838,-0.939608294,2.352978999,-1.415276783,-2.597602255,1.590842783,-0.724933069,1.56920888,-0.495725234,-0.473160218,0.980019118,0.250677892,0.067882166
